tab 	pmag_specimens																				
er_citation_names	er_expedition_name	er_site_name	er_sample_name	er_location_name	er_specimen_name	magic_experiment_names	magic_instrument_codes	magic_method_codes	magic_software_packages	measurement_step_max	measurement_step_min	measurement_step_unit	specimen_alpha95	specimen_correction	specimen_dang	specimen_dec	specimen_direction_type	specimen_inc	specimen_mad	specimen_n	specimen_tilt_correction
This study	Botswana 2012	Lentsweletau Sill	PW20-4	Botswana	PW20-4a	"PW20-4a:NRM_demag(T,Hac)0"	IRM-SRM-U	LP-DIR-AF:DE-BFL:DA-DIR-GEO	pmagpy-3.2.1	1.70E-01	1.50E-02	T		u	2.5	326.8	l	61.6	0.5	14	0
This study	Botswana 2012	Lentsweletau Sill	PW20-4	Botswana	PW20-4a	"PW20-4a:NRM_demag(T,Hac)0"	IRM-SRM-U	LP-DIR-AF:DE-BFL:DA-DIR-TILT	pmagpy-3.2.1	1.70E-01	1.50E-02	T		u	2.5	330.5	l	59.4	0.5	14	100
This study	Botswana 2012	Lentsweletau Sill	PW20-5	Botswana	PW20-5a	"PW20-5a:NRM_demag(T,Hac)0"	IRM-SRM-U	LP-DIR-AF:DE-BFL:DA-DIR	pmagpy-3.2.1	7.00E-02	1.00E-02	T		u	1.9	152.5	l	73.2	0.6	9	-1
This study	Botswana 2012	Lentsweletau Sill	PW20-5	Botswana	PW20-5a	"PW20-5a:NRM_demag(T,Hac)0"	IRM-SRM-U	LP-DIR-AF:DE-BFL:DA-DIR-GEO	pmagpy-3.2.1	7.00E-02	1.00E-02	T		u	1.9	342.5	l	79.6	0.6	9	0
This study	Botswana 2012	Lentsweletau Sill	PW20-5	Botswana	PW20-5a	"PW20-5a:NRM_demag(T,Hac)0"	IRM-SRM-U	LP-DIR-AF:DE-BFL:DA-DIR-TILT	pmagpy-3.2.1	7.00E-02	1.00E-02	T		u	1.9	349.1	l	77	0.6	9	100
This study	Botswana 2012	Lentsweletau Sill	PW20-6	Botswana	PW20-6a	"PW20-6a:NRM_demag(T,Hac)0"	IRM-SRM-U	LP-DIR-AF:DE-BFL:DA-DIR	pmagpy-3.2.1	5.00E-02	1.00E-02	T		u	5	189.4	l	71.9	1.3	7	-1
This study	Botswana 2012	Lentsweletau Sill	PW20-6	Botswana	PW20-6a	"PW20-6a:NRM_demag(T,Hac)0"	IRM-SRM-U	LP-DIR-AF:DE-BFL:DA-DIR-GEO	pmagpy-3.2.1	5.00E-02	1.00E-02	T		u	5	169.2	l	83.2	1.3	7	0
This study	Botswana 2012	Lentsweletau Sill	PW20-6	Botswana	PW20-6a	"PW20-6a:NRM_demag(T,Hac)0"	IRM-SRM-U	LP-DIR-AF:DE-BFL:DA-DIR-TILT	pmagpy-3.2.1	5.00E-02	1.00E-02	T		u	5	152.8	l	85.8	1.3	7	100
This study	Botswana 2012	Lentsweletau Sill	PW20-7	Botswana	PW20-7a	"PW20-7a:NRM_demag(T,Hac)0"	IRM-SRM-U	LP-DIR-AF:DE-BFL:DA-DIR	pmagpy-3.2.1	6.00E-02	1.50E-02	T		u	7.8	102.4	l	-60.6	7.2	7	-1
This study	Botswana 2012	Lentsweletau Sill	PW20-7	Botswana	PW20-7a	"PW20-7a:NRM_demag(T,Hac)0"	IRM-SRM-U	LP-DIR-AF:DE-BFL:DA-DIR-GEO	pmagpy-3.2.1	6.00E-02	1.50E-02	T		u	7.8	181.1	l	-53.3	7.2	7	0
This study	Botswana 2012	Lentsweletau Sill	PW20-7	Botswana	PW20-7a	"PW20-7a:NRM_demag(T,Hac)0"	IRM-SRM-U	LP-DIR-AF:DE-BFL:DA-DIR-TILT	pmagpy-3.2.1	6.00E-02	1.50E-02	T		u	7.8	181.8	l	-50.4	7.2	7	100
This study	Botswana 2012	Lentsweletau Sill	PW20-8	Botswana	PW20-8a	"PW20-8a:NRM_demag(T,Hac)0"	IRM-SRM-U	LP-DIR-AF:DE-BFL:DA-DIR	pmagpy-3.2.1	5.00E-02	1.00E-02	T		u	6.7	114.7	l	-50.4	6.4	7	-1
This study	Botswana 2012	Lentsweletau Sill	PW20-8	Botswana	PW20-8a	"PW20-8a:NRM_demag(T,Hac)0"	IRM-SRM-U	LP-DIR-AF:DE-BFL:DA-DIR-GEO	pmagpy-3.2.1	5.00E-02	1.00E-02	T		u	6.7	214.4	l	-30.8	6.4	7	0
This study	Botswana 2012	Lentsweletau Sill	PW20-8	Botswana	PW20-8a	"PW20-8a:NRM_demag(T,Hac)0"	IRM-SRM-U	LP-DIR-AF:DE-BFL:DA-DIR-TILT	pmagpy-3.2.1	5.00E-02	1.00E-02	T		u	6.7	213.8	l	-28	6.4	7	100
This study	Botswana 2012	Mosolotsane 1 Sill	PW21-1	Botswana	PW21-1a	"PW21-1a:NRM_demag(T,Hac)0"	IRM-SRM-U	LP-DIR-AF:DE-BFL:DA-DIR	pmagpy-3.2.1	1.70E-01	7.00E-02	T		u	3.8	114.2	l	-7.7	3.4	7	-1
This study	Botswana 2012	Mosolotsane 1 Sill	PW21-1	Botswana	PW21-1a	"PW21-1a:NRM_demag(T,Hac)0"	IRM-SRM-U	LP-DIR-AF:DE-BFL:DA-DIR-GEO	pmagpy-3.2.1	1.70E-01	7.00E-02	T		u	3.8	184.1	l	0.3	3.4	7	0
This study	Botswana 2012	Mosolotsane 1 Sill	PW21-1	Botswana	PW21-1a	"PW21-1a:NRM_demag(T,Hac)0"	IRM-SRM-U	LP-DIR-AF:DE-BFL:DA-DIR-TILT	pmagpy-3.2.1	1.70E-01	7.00E-02	T		u	3.8	184	l	-1.6	3.4	7	100
This study	Botswana 2012	Mosolotsane 1 Sill	PW21-3	Botswana	PW21-3a	"PW21-3a:NRM_demag(T,Hac)0"	IRM-SRM-U	LP-DIR-AF:DE-BFL:DA-DIR	pmagpy-3.2.1	1.70E-01	9.00E-02	T		u	4.4	180	l	-6.2	4.6	5	-1
This study	Botswana 2012	Mosolotsane 1 Sill	PW21-3	Botswana	PW21-3a	"PW21-3a:NRM_demag(T,Hac)0"	IRM-SRM-U	LP-DIR-AF:DE-BFL:DA-DIR-GEO	pmagpy-3.2.1	1.70E-01	9.00E-02	T		u	4.4	174.7	l	9.8	4.6	5	0
This study	Botswana 2012	Mosolotsane 1 Sill	PW21-3	Botswana	PW21-3a	"PW21-3a:NRM_demag(T,Hac)0"	IRM-SRM-U	LP-DIR-AF:DE-BFL:DA-DIR-TILT	pmagpy-3.2.1	1.70E-01	9.00E-02	T		u	4.4	176.4	l	9.3	4.6	5	100
This study	Botswana 2012	Mosolotsane 1 Sill	PW21-4	Botswana	PW21-4a	"PW21-4a:NRM_demag(T,Hac)0"	IRM-SRM-U	LP-DIR-AF:DE-BFL:DA-DIR	pmagpy-3.2.1	1.70E-01	5.00E-02	T		u	1.6	156	l	-15.4	1.5	9	-1
This study	Botswana 2012	Mosolotsane 1 Sill	PW21-4	Botswana	PW21-4a	"PW21-4a:NRM_demag(T,Hac)0"	IRM-SRM-U	LP-DIR-AF:DE-BFL:DA-DIR-GEO	pmagpy-3.2.1	1.70E-01	5.00E-02	T		u	1.6	187.1	l	1.1	1.5	9	0
This study	Botswana 2012	Mosolotsane 1 Sill	PW21-4	Botswana	PW21-4a	"PW21-4a:NRM_demag(T,Hac)0"	IRM-SRM-U	LP-DIR-AF:DE-BFL:DA-DIR-TILT	pmagpy-3.2.1	1.70E-01	5.00E-02	T		u	1.6	187	l	-1.4	1.5	9	100
This study	Botswana 2012	Mosolotsane 1 Sill	PW21-5	Botswana	PW21-5a	"PW21-5a:NRM_demag(T,Hac)0"	IRM-SRM-U	LP-DIR-AF:DE-BFL:DA-DIR	pmagpy-3.2.1	1.70E-01	1.00E-01	T		u	3.4	116.5	l	3.9	3.8	4	-1
This study	Botswana 2012	Mosolotsane 1 Sill	PW21-5	Botswana	PW21-5a	"PW21-5a:NRM_demag(T,Hac)0"	IRM-SRM-U	LP-DIR-AF:DE-BFL:DA-DIR-GEO	pmagpy-3.2.1	1.70E-01	1.00E-01	T		u	3.4	188	l	13.6	3.8	4	0
This study	Botswana 2012	Mosolotsane 1 Sill	PW21-5	Botswana	PW21-5a	"PW21-5a:NRM_demag(T,Hac)0"	IRM-SRM-U	LP-DIR-AF:DE-BFL:DA-DIR-TILT	pmagpy-3.2.1	1.70E-01	1.00E-01	T		u	3.4	190.1	l	10.8	3.8	4	100
This study	Botswana 2012	Mosolotsane 1 Sill	PW21-6	Botswana	PW21-6a	"PW21-6a:NRM_demag(T,Hac)0"	IRM-SRM-U	LP-DIR-AF:DE-BFL:DA-DIR	pmagpy-3.2.1	1.70E-01	5.00E-02	T		u	0.4	93.2	l	-5.4	1.3	9	-1
This study	Botswana 2012	Mosolotsane 1 Sill	PW21-6	Botswana	PW21-6a	"PW21-6a:NRM_demag(T,Hac)0"	IRM-SRM-U	LP-DIR-AF:DE-BFL:DA-DIR-GEO	pmagpy-3.2.1	1.70E-01	5.00E-02	T		u	0.4	181.5	l	-3.8	1.3	9	0
This study	Botswana 2012	Mosolotsane 1 Sill	PW21-6	Botswana	PW21-6a	"PW21-6a:NRM_demag(T,Hac)0"	IRM-SRM-U	LP-DIR-AF:DE-BFL:DA-DIR-TILT	pmagpy-3.2.1	1.70E-01	5.00E-02	T		u	0.4	180.7	l	-5.2	1.3	9	100
This study	Botswana 2012	Mosolotsane 1 Sill	PW22-10	Botswana	PW22-10a	"PW22-10a:NRM_demag(T,Hac)0"	IRM-SRM-U	LP-DIR-AF:DE-BFL:DA-DIR	pmagpy-3.2.1	9.00E-02	2.00E-02	T		u	7	202.1	l	63.3	3.9	9	-1
This study	Botswana 2012	Mosolotsane 1 Sill	PW22-10	Botswana	PW22-10a	"PW22-10a:NRM_demag(T,Hac)0"	IRM-SRM-U	LP-DIR-AF:DE-BFL:DA-DIR-GEO	pmagpy-3.2.1	9.00E-02	2.00E-02	T		u	7	326.1	l	66	3.9	9	0
This study	Botswana 2012	Mosolotsane 1 Sill	PW22-10	Botswana	PW22-10a	"PW22-10a:NRM_demag(T,Hac)0"	IRM-SRM-U	LP-DIR-AF:DE-BFL:DA-DIR-TILT	pmagpy-3.2.1	9.00E-02	2.00E-02	T		u	7	309.8	l	60.2	3.9	9	100
This study	Botswana 2012	Mosolotsane 1 Sill	PW22-1	Botswana	PW22-1a	"PW22-1a:NRM_demag(T,Hac)0"	IRM-SRM-U	LP-DIR-AF:DE-BFL:DA-DIR	pmagpy-3.2.1	1.70E-01	1.00E-01	T		u	0.7	276.9	l	15.9	15.1	4	-1
This study	Botswana 2012	Mosolotsane 1 Sill	PW22-1	Botswana	PW22-1a	"PW22-1a:NRM_demag(T,Hac)0"	IRM-SRM-U	LP-DIR-AF:DE-BFL:DA-DIR-GEO	pmagpy-3.2.1	1.70E-01	1.00E-01	T		u	0.7	188.9	l	10.8	15.1	4	0
This study	Botswana 2012	Mosolotsane 1 Sill	PW22-1	Botswana	PW22-1a	"PW22-1a:NRM_demag(T,Hac)0"	IRM-SRM-U	LP-DIR-AF:DE-BFL:DA-DIR-TILT	pmagpy-3.2.1	1.70E-01	1.00E-01	T		u	0.7	190.5	l	7.9	15.1	4	100
This study	Botswana 2012	Mosolotsane 1 Sill	PW22-2	Botswana	PW22-2a	"PW22-2a:NRM_demag(T,Hac)0"	IRM-SRM-U	LP-DIR-AF:DE-BFL:DA-DIR	pmagpy-3.2.1	1.70E-01	7.00E-02	T		u	5	270.7	l	24.4	13.3	7	-1
This study	Botswana 2012	Mosolotsane 1 Sill	PW22-2	Botswana	PW22-2a	"PW22-2a:NRM_demag(T,Hac)0"	IRM-SRM-U	LP-DIR-AF:DE-BFL:DA-DIR-GEO	pmagpy-3.2.1	1.70E-01	7.00E-02	T		u	5	188.1	l	18.3	13.3	7	0
This study	Botswana 2012	Mosolotsane 1 Sill	PW22-2	Botswana	PW22-2a	"PW22-2a:NRM_demag(T,Hac)0"	IRM-SRM-U	LP-DIR-AF:DE-BFL:DA-DIR-TILT	pmagpy-3.2.1	1.70E-01	7.00E-02	T		u	5	191	l	15.4	13.3	7	100
This study	Botswana 2012	Mosolotsane 1 Sill	PW22-3	Botswana	PW22-3a	"PW22-3a:NRM_demag(T,Hac)0"	IRM-SRM-U	LP-DIR-AF:DE-BFL:DA-DIR	pmagpy-3.2.1	1.70E-01	7.00E-02	T		u	8.9	262.3	l	-9.9	10.4	7	-1
This study	Botswana 2012	Mosolotsane 1 Sill	PW22-3	Botswana	PW22-3a	"PW22-3a:NRM_demag(T,Hac)0"	IRM-SRM-U	LP-DIR-AF:DE-BFL:DA-DIR-GEO	pmagpy-3.2.1	1.70E-01	7.00E-02	T		u	8.9	179.9	l	-6.2	10.4	7	0
This study	Botswana 2012	Mosolotsane 1 Sill	PW22-3	Botswana	PW22-3a	"PW22-3a:NRM_demag(T,Hac)0"	IRM-SRM-U	LP-DIR-AF:DE-BFL:DA-DIR-TILT	pmagpy-3.2.1	1.70E-01	7.00E-02	T		u	8.9	178.8	l	-7.3	10.4	7	100
This study	Botswana 2012	Mosolotsane 1 Sill	PW22-4	Botswana	PW22-4a	"PW22-4a:NRM_demag(T,Hac)0"	IRM-SRM-U	LP-DIR-AF:DE-BFL:DA-DIR	pmagpy-3.2.1	1.70E-01	6.00E-02	T		u	7.7	256.3	l	-15.6	8.6	8	-1
This study	Botswana 2012	Mosolotsane 1 Sill	PW22-4	Botswana	PW22-4a	"PW22-4a:NRM_demag(T,Hac)0"	IRM-SRM-U	LP-DIR-AF:DE-BFL:DA-DIR-GEO	pmagpy-3.2.1	1.70E-01	6.00E-02	T		u	7.7	180	l	-8.7	8.6	8	0
This study	Botswana 2012	Mosolotsane 1 Sill	PW22-4	Botswana	PW22-4a	"PW22-4a:NRM_demag(T,Hac)0"	IRM-SRM-U	LP-DIR-AF:DE-BFL:DA-DIR-TILT	pmagpy-3.2.1	1.70E-01	6.00E-02	T		u	7.7	178.4	l	-9.8	8.6	8	100
This study	Botswana 2012	Mosolotsane 1 Sill	PW22-5	Botswana	PW22-5a	"PW22-5a:NRM_demag(T,Hac)0"	IRM-SRM-U	LP-DIR-AF:DE-BFL:DA-DIR	pmagpy-3.2.1	1.70E-01	6.00E-02	T		u	11.6	269.7	l	-16.6	7.5	8	-1
This study	Botswana 2012	Mosolotsane 1 Sill	PW22-5	Botswana	PW22-5a	"PW22-5a:NRM_demag(T,Hac)0"	IRM-SRM-U	LP-DIR-AF:DE-BFL:DA-DIR-GEO	pmagpy-3.2.1	1.70E-01	6.00E-02	T		u	11.6	181.4	l	-5.6	7.5	8	0
This study	Botswana 2012	Mosolotsane 1 Sill	PW22-5	Botswana	PW22-5a	"PW22-5a:NRM_demag(T,Hac)0"	IRM-SRM-U	LP-DIR-AF:DE-BFL:DA-DIR-TILT	pmagpy-3.2.1	1.70E-01	6.00E-02	T		u	11.6	180.4	l	-7	7.5	8	100
This study	Botswana 2012	Mosolotsane 1 Sill	PW22-6	Botswana	PW22-6a	"PW22-6a:NRM_demag(T,Hac)0"	IRM-SRM-U	LP-DIR-AF:DE-BFL:DA-DIR	pmagpy-3.2.1	1.70E-01	7.00E-02	T		u	5.1	199.3	l	-27.3	11	7	-1
This study	Botswana 2012	Mosolotsane 1 Sill	PW22-6	Botswana	PW22-6a	"PW22-6a:NRM_demag(T,Hac)0"	IRM-SRM-U	LP-DIR-AF:DE-BFL:DA-DIR-GEO	pmagpy-3.2.1	1.70E-01	7.00E-02	T		u	5.1	181.7	l	6	11	7	0
This study	Botswana 2012	Mosolotsane 1 Sill	PW22-6	Botswana	PW22-6a	"PW22-6a:NRM_demag(T,Hac)0"	IRM-SRM-U	LP-DIR-AF:DE-BFL:DA-DIR-TILT	pmagpy-3.2.1	1.70E-01	7.00E-02	T		u	5.1	182.6	l	4.4	11	7	100
This study	Botswana 2012	Mosolotsane 1 Sill	PW22-9	Botswana	PW22-9a	"PW22-9a:NRM_demag(T,Hac)0"	IRM-SRM-U	LP-DIR-AF:DE-BFL:DA-DIR	pmagpy-3.2.1	1.70E-01	2.00E-02	T		u	5.8	253.7	l	-12.2	6.3	13	-1
This study	Botswana 2012	Mosolotsane 1 Sill	PW22-9	Botswana	PW22-9a	"PW22-9a:NRM_demag(T,Hac)0"	IRM-SRM-U	LP-DIR-AF:DE-BFL:DA-DIR-GEO	pmagpy-3.2.1	1.70E-01	2.00E-02	T		u	5.8	186.2	l	-5.4	6.3	13	0
This study	Botswana 2012	Mosolotsane 1 Sill	PW22-9	Botswana	PW22-9a	"PW22-9a:NRM_demag(T,Hac)0"	IRM-SRM-U	LP-DIR-AF:DE-BFL:DA-DIR-TILT	pmagpy-3.2.1	1.70E-01	2.00E-02	T		u	5.8	185.1	l	-7.6	6.3	13	100
This study	Botswana 2012	Mosolotsane 5 Sill	PW23-10	Botswana	PW23-10a	"PW23-10a:NRM_demag(T,Hac)0"	IRM-SRM-U	LP-DIR-AF:DE-BFL:DA-DIR	pmagpy-3.2.1	1.70E-01	4.00E-02	T		u	8.2	256.1	l	-26.8	8.6	10	-1
This study	Botswana 2012	Mosolotsane 5 Sill	PW23-10	Botswana	PW23-10a	"PW23-10a:NRM_demag(T,Hac)0"	IRM-SRM-U	LP-DIR-AF:DE-BFL:DA-DIR-GEO	pmagpy-3.2.1	1.70E-01	4.00E-02	T		u	8.2	172.5	l	-19.7	8.6	10	0
This study	Botswana 2012	Mosolotsane 5 Sill	PW23-10	Botswana	PW23-10a	"PW23-10a:NRM_demag(T,Hac)0"	IRM-SRM-U	LP-DIR-AF:DE-BFL:DA-DIR-TILT	pmagpy-3.2.1	1.70E-01	4.00E-02	T		u	8.2	169	l	-19.4	8.6	10	100
This study	Botswana 2012	Mosolotsane 5 Sill	PW23-1	Botswana	PW23-1a	"PW23-1a:NRM_demag(T,Hac)0"	IRM-SRM-U	LP-DIR-AF:DE-BFL:DA-DIR	pmagpy-3.2.1	1.00E-01	4.00E-02	T		u	12.9	145.2	l	-39.6	21.5	7	-1
This study	Botswana 2012	Mosolotsane 5 Sill	PW23-1	Botswana	PW23-1a	"PW23-1a:NRM_demag(T,Hac)0"	IRM-SRM-U	LP-DIR-AF:DE-BFL:DA-DIR-GEO	pmagpy-3.2.1	1.00E-01	4.00E-02	T		u	12.9	201	l	-18.1	21.5	7	0
This study	Botswana 2012	Mosolotsane 5 Sill	PW23-1	Botswana	PW23-1a	"PW23-1a:NRM_demag(T,Hac)0"	IRM-SRM-U	LP-DIR-AF:DE-BFL:DA-DIR-TILT	pmagpy-3.2.1	1.00E-01	4.00E-02	T		u	12.9	197.7	l	-22.6	21.5	7	100
This study	Botswana 2012	Mosolotsane 5 Sill	PW23-2	Botswana	PW23-2a	"PW23-2a:NRM_demag(T,Hac)0"	IRM-SRM-U	LP-DIR-AF:DE-BFL-A:DA-DIR	pmagpy-3.2.1	9.00E-02	5.00E-02	T		u	0	357.1	l	27.1	9.1	3	-1
This study	Botswana 2012	Mosolotsane 5 Sill	PW23-2	Botswana	PW23-2a	"PW23-2a:NRM_demag(T,Hac)0"	IRM-SRM-U	LP-DIR-AF:DE-BFL-A:DA-DIR-GEO	pmagpy-3.2.1	9.00E-02	5.00E-02	T		u	0	188.5	l	-1.8	9.1	3	0
This study	Botswana 2012	Mosolotsane 5 Sill	PW23-2	Botswana	PW23-2a	"PW23-2a:NRM_demag(T,Hac)0"	IRM-SRM-U	LP-DIR-AF:DE-BFL-A:DA-DIR-TILT	pmagpy-3.2.1	9.00E-02	5.00E-02	T		u	0	188	l	-4.5	9.1	3	100
This study	Botswana 2012	Mosolotsane 5 Sill	PW23-3	Botswana	PW23-3a	"PW23-3a:NRM_demag(T,Hac)0"	IRM-SRM-U	LP-DIR-AF:DE-BFL-A:DA-DIR	pmagpy-3.2.1	1.00E-01	2.50E-02	T		u	0	291.7	l	23.4	11.6	9	-1
This study	Botswana 2012	Mosolotsane 5 Sill	PW23-3	Botswana	PW23-3a	"PW23-3a:NRM_demag(T,Hac)0"	IRM-SRM-U	LP-DIR-AF:DE-BFL-A:DA-DIR-GEO	pmagpy-3.2.1	1.00E-01	2.50E-02	T		u	0	199.9	l	12.5	11.6	9	0
This study	Botswana 2012	Mosolotsane 5 Sill	PW23-3	Botswana	PW23-3a	"PW23-3a:NRM_demag(T,Hac)0"	IRM-SRM-U	LP-DIR-AF:DE-BFL-A:DA-DIR-TILT	pmagpy-3.2.1	1.00E-01	2.50E-02	T		u	0	201.4	l	7.8	11.6	9	100
This study	Botswana 2012	Mosolotsane 5 Sill	PW23-4	Botswana	PW23-4a	"PW23-4a:NRM_demag(T,Hac)0"	IRM-SRM-U	LP-DIR-AF:DE-BFL-A:DA-DIR	pmagpy-3.2.1	1.40E-01	5.00E-02	T		u	0	258.7	l	1.9	9.5	8	-1
This study	Botswana 2012	Mosolotsane 5 Sill	PW23-4	Botswana	PW23-4a	"PW23-4a:NRM_demag(T,Hac)0"	IRM-SRM-U	LP-DIR-AF:DE-BFL-A:DA-DIR-GEO	pmagpy-3.2.1	1.40E-01	5.00E-02	T		u	0	183.1	l	5.1	9.5	8	0
This study	Botswana 2012	Mosolotsane 5 Sill	PW23-4	Botswana	PW23-4a	"PW23-4a:NRM_demag(T,Hac)0"	IRM-SRM-U	LP-DIR-AF:DE-BFL-A:DA-DIR-TILT	pmagpy-3.2.1	1.40E-01	5.00E-02	T		u	0	183.8	l	3.3	9.5	8	100
This study	Botswana 2012	Mosolotsane 5 Sill	PW23-5	Botswana	PW23-5a	"PW23-5a:NRM_demag(T,Hac)0"	IRM-SRM-U	LP-DIR-AF:DE-BFL-A:DA-DIR	pmagpy-3.2.1	1.70E-01	2.50E-02	T		u	0	270.9	l	-15.5	1.2	12	-1
This study	Botswana 2012	Mosolotsane 5 Sill	PW23-5	Botswana	PW23-5a	"PW23-5a:NRM_demag(T,Hac)0"	IRM-SRM-U	LP-DIR-AF:DE-BFL-A:DA-DIR-GEO	pmagpy-3.2.1	1.70E-01	2.50E-02	T		u	0	147.3	l	-13.2	1.2	12	0
This study	Botswana 2012	Mosolotsane 5 Sill	PW23-5	Botswana	PW23-5a	"PW23-5a:NRM_demag(T,Hac)0"	IRM-SRM-U	LP-DIR-AF:DE-BFL-A:DA-DIR-TILT	pmagpy-3.2.1	1.70E-01	2.50E-02	T		u	0	145.6	l	-8.7	1.2	12	100
This study	Botswana 2012	Mosolotsane 5 Sill	PW23-7	Botswana	PW23-7a	"PW23-7a:NRM_demag(T,Hac)0"	IRM-SRM-U	LP-DIR-AF:DE-BFL-A:DA-DIR	pmagpy-3.2.1	1.70E-01	3.00E-02	T		u	0	246.4	l	-11.6	3.5	11	-1
This study	Botswana 2012	Mosolotsane 5 Sill	PW23-7	Botswana	PW23-7a	"PW23-7a:NRM_demag(T,Hac)0"	IRM-SRM-U	LP-DIR-AF:DE-BFL-A:DA-DIR-GEO	pmagpy-3.2.1	1.70E-01	3.00E-02	T		u	0	189.8	l	3.1	3.5	11	0
This study	Botswana 2012	Mosolotsane 5 Sill	PW23-7	Botswana	PW23-7a	"PW23-7a:NRM_demag(T,Hac)0"	IRM-SRM-U	LP-DIR-AF:DE-BFL-A:DA-DIR-TILT	pmagpy-3.2.1	1.70E-01	3.00E-02	T		u	0	190.1	l	0.1	3.5	11	100
This study	Botswana 2012	Mosolotsane 5 Sill	PW23-8	Botswana	PW23-8a	"PW23-8a:NRM_demag(T,Hac)0"	IRM-SRM-U	LP-DIR-AF:DE-BFL-A:DA-DIR	pmagpy-3.2.1	1.70E-01	5.00E-02	T		u	0	270.1	l	-1.1	3.6	9	-1
This study	Botswana 2012	Mosolotsane 5 Sill	PW23-8	Botswana	PW23-8a	"PW23-8a:NRM_demag(T,Hac)0"	IRM-SRM-U	LP-DIR-AF:DE-BFL-A:DA-DIR-GEO	pmagpy-3.2.1	1.70E-01	5.00E-02	T		u	0	184.6	l	-0.9	3.6	9	0
This study	Botswana 2012	Mosolotsane 5 Sill	PW23-8	Botswana	PW23-8a	"PW23-8a:NRM_demag(T,Hac)0"	IRM-SRM-U	LP-DIR-AF:DE-BFL-A:DA-DIR-TILT	pmagpy-3.2.1	1.70E-01	5.00E-02	T		u	0	184.3	l	-2.9	3.6	9	100
This study	Botswana 2012	Mosolotsane 4 Sill	PW24-10	Botswana	PW24-10a	"PW24-10a:NRM_demag(T,Hac)0"	IRM-SRM-U	LP-DIR-AF:DE-BFL:DA-DIR	pmagpy-3.2.1	1.70E-01	8.00E-02	T		u	4.7	312.2	l	23.4	11.7	6	-1
This study	Botswana 2012	Mosolotsane 4 Sill	PW24-10	Botswana	PW24-10a	"PW24-10a:NRM_demag(T,Hac)0"	IRM-SRM-U	LP-DIR-AF:DE-BFL:DA-DIR-GEO	pmagpy-3.2.1	1.70E-01	8.00E-02	T		u	4.7	184.5	l	2	11.7	6	0
This study	Botswana 2012	Mosolotsane 4 Sill	PW24-10	Botswana	PW24-10a	"PW24-10a:NRM_demag(T,Hac)0"	IRM-SRM-U	LP-DIR-AF:DE-BFL:DA-DIR-TILT	pmagpy-3.2.1	1.70E-01	8.00E-02	T		u	4.7	184.7	l	0	11.7	6	100
This study	Botswana 2012	Mosolotsane 4 Sill	PW24-11	Botswana	PW24-11a	"PW24-11a:NRM_demag(T,Hac)0"	IRM-SRM-U	LP-DIR-AF:DE-BFL:DA-DIR	pmagpy-3.2.1	1.70E-01	5.00E-02	T		u	12.6	272.8	l	0.6	15	9	-1
This study	Botswana 2012	Mosolotsane 4 Sill	PW24-11	Botswana	PW24-11a	"PW24-11a:NRM_demag(T,Hac)0"	IRM-SRM-U	LP-DIR-AF:DE-BFL:DA-DIR-GEO	pmagpy-3.2.1	1.70E-01	5.00E-02	T		u	12.6	194	l	-0.9	15	9	0
This study	Botswana 2012	Mosolotsane 4 Sill	PW24-11	Botswana	PW24-11a	"PW24-11a:NRM_demag(T,Hac)0"	IRM-SRM-U	LP-DIR-AF:DE-BFL:DA-DIR-TILT	pmagpy-3.2.1	1.70E-01	5.00E-02	T		u	12.6	193.5	l	-4.5	15	9	100
This study	Botswana 2012	Mosolotsane 4 Sill	PW24-12	Botswana	PW24-12a	"PW24-12a:NRM_demag(T,Hac)0"	IRM-SRM-U	LP-DIR-AF:DE-BFL:DA-DIR	pmagpy-3.2.1	1.70E-01	5.00E-02	T		u	6.7	311.3	l	13.8	24.2	7	-1
This study	Botswana 2012	Mosolotsane 4 Sill	PW24-12	Botswana	PW24-12a	"PW24-12a:NRM_demag(T,Hac)0"	IRM-SRM-U	LP-DIR-AF:DE-BFL:DA-DIR-GEO	pmagpy-3.2.1	1.70E-01	5.00E-02	T		u	6.7	172.6	l	-5.9	24.2	7	0
This study	Botswana 2012	Mosolotsane 4 Sill	PW24-12	Botswana	PW24-12a	"PW24-12a:NRM_demag(T,Hac)0"	IRM-SRM-U	LP-DIR-AF:DE-BFL:DA-DIR-TILT	pmagpy-3.2.1	1.70E-01	5.00E-02	T		u	6.7	171.6	l	-5.8	24.2	7	100
This study	Botswana 2012	Mosolotsane 4 Sill	PW24-13	Botswana	PW24-13a	"PW24-13a:NRM_demag(T,Hac)0"	IRM-SRM-U	LP-DIR-AF:DE-BFL:DA-DIR	pmagpy-3.2.1	1.70E-01	6.00E-02	T		u	21.6	87.4	l	-4.4	12.3	8	-1
This study	Botswana 2012	Mosolotsane 4 Sill	PW24-13	Botswana	PW24-13a	"PW24-13a:NRM_demag(T,Hac)0"	IRM-SRM-U	LP-DIR-AF:DE-BFL:DA-DIR-GEO	pmagpy-3.2.1	1.70E-01	6.00E-02	T		u	21.6	200.3	l	-5	12.3	8	0
