tab 	magic_measurements																										
er_citation_names	er_expedition_name	er_site_name	er_sample_name	er_location_name	er_specimen_name	magic_experiment_name	magic_instrument_codes	magic_method_codes	magic_software_packages	measurement_csd	measurement_date	measurement_dec	measurement_description	measurement_flag	measurement_inc	measurement_magn_moment	measurement_number	measurement_pos_z	measurement_positions	measurement_standard	measurement_temp	measurement_x_sd	measurement_y_sd	measurement_z_sd	treatment_ac_field	treatment_dc_field	treatment_temp
This study	Botswana 2012	Masama 1 Sill	PW34-3	Botswana	PW34-3b	PW34-3b:LP-DIR-T	UC-Hargraves	LT-T-Z:LP-DIR-T	pmagpy-2.233	2.4	2014:06:24:17:47:16	32.3		g	-49	1.07E-05	16		1		273	3.42E-07	3.02E-07	6.32E-08	0	0	833
This study	Botswana 2012	Masama 1 Sill	PW34-3	Botswana	PW34-3b	PW34-3b:LP-DIR-T	UC-Hargraves	LT-T-Z:LP-DIR-T	pmagpy-2.233	2.7	2014:06:30:14:36:03	32.7		g	-48.6	1.03E-05	17		1		273	3.36E-07	3.39E-07	1.10E-07	0	0	836
This study	Botswana 2012	Masama 1 Sill	PW34-3	Botswana	PW34-3b	PW34-3b:LP-DIR-T	UC-Hargraves	LT-T-Z:LP-DIR-T	pmagpy-2.233	2.8	2014:07:02:11:52:29	32.7		g	-48.4	9.88E-06	18		1		273	3.43E-07	3.28E-07	1.08E-07	0	0	839
This study	Botswana 2012	Masama 1 Sill	PW34-3	Botswana	PW34-3b	PW34-3b:LP-DIR-T	UC-Hargraves	LT-T-Z:LP-DIR-T	pmagpy-2.233	3.2	2014:07:07:13:23:08	31.9		g	-48.4	9.61E-06	19		1		273	3.66E-07	3.76E-07	1.06E-07	0	0	842
This study	Botswana 2012	Masama 1 Sill	PW34-3	Botswana	PW34-3b	PW34-3b:LP-DIR-T	UC-Hargraves	LT-T-Z:LP-DIR-T	pmagpy-2.233	3	2014:07:09:10:53:12	33.2		g	-47.9	8.66E-06	20		1		273	3.22E-07	3.21E-07	9.41E-08	0	0	845
This study	Botswana 2012	Masama 1 Sill	PW34-3	Botswana	PW34-3b	PW34-3b:LP-DIR-T	UC-Hargraves	LT-T-Z:LP-DIR-T	pmagpy-2.233	3.1	2014:07:14:16:45:33	32.4		g	-45.9	4.68E-06	21		1		273	1.62E-07	1.89E-07	5.22E-08	0	0	848
This study	Botswana 2012	Masama 1 Sill	PW34-3	Botswana	PW34-3b	PW34-3b:LP-DIR-T	UC-Hargraves	LT-T-Z:LP-DIR-T	pmagpy-2.233	2.4	2014:08:04:17:00:40	31.7		g	-44.9	3.51E-06	22		1		273	1.03E-07	1.03E-07	4.08E-08	0	0	851
This study	Botswana 2012	Masama 1 Sill	PW34-5	Botswana	PW34-5b	PW34-5b:LP-DIR-T	UC-Hargraves	LT-NO:DE-VM:LP-DIR-T	pmagpy-2.233	114.6	2014:03:04:13:52:03	46.4		g	-14.5	8.38E-06	1		2		273	2.02E-07	7.98E-08	4.47E-08	0	0	273
This study	Botswana 2012	Masama 1 Sill	PW34-5	Botswana	PW34-5b	PW34-5b:LP-DIR-T	UC-Hargraves	LT-T-Z:LP-DIR-T	pmagpy-2.233	2.5	2014:03:11:12:30:46	67.3		g	-16.8	5.12E-06	2		1		273	2.04E-07	8.01E-08	4.22E-08	0	0	323
This study	Botswana 2012	Masama 1 Sill	PW34-5	Botswana	PW34-5b	PW34-5b:LP-DIR-T	UC-Hargraves	LT-T-Z:LP-DIR-T	pmagpy-2.233	2.3	2014:03:14:18:02:12	68.3		g	-16.6	5.11E-06	3		1		273	1.85E-07	7.06E-08	4.23E-08	0	0	373
This study	Botswana 2012	Masama 1 Sill	PW34-5	Botswana	PW34-5b	PW34-5b:LP-DIR-T	UC-Hargraves	LT-T-Z:LP-DIR-T	pmagpy-2.233	4	2014:03:18:15:22:21	67.5		g	-16.7	5.07E-06	4		1		273	3.29E-07	1.36E-07	4.06E-08	0	0	423
This study	Botswana 2012	Masama 1 Sill	PW34-5	Botswana	PW34-5b	PW34-5b:LP-DIR-T	UC-Hargraves	LT-T-Z:LP-DIR-T	pmagpy-2.233	3.5	2014:04:01:13:05:52	68.8		g	-16.5	5.07E-06	5		1		273	2.91E-07	1.09E-07	4.36E-08	0	0	473
This study	Botswana 2012	Masama 1 Sill	PW34-5	Botswana	PW34-5b	PW34-5b:LP-DIR-T	UC-Hargraves	LT-T-Z:LP-DIR-T	pmagpy-2.233	2.8	2014:04:02:14:51:26	70.7		g	-16.6	5.02E-06	6		1		273	2.33E-07	8.30E-08	4.24E-08	0	0	523
This study	Botswana 2012	Masama 1 Sill	PW34-5	Botswana	PW34-5b	PW34-5b:LP-DIR-T	UC-Hargraves	LT-T-Z:LP-DIR-T	pmagpy-2.233	2.5	2014:04:15:12:57:06	70.6		g	-16.6	4.98E-06	7		1		273	2.03E-07	6.91E-08	4.21E-08	0	0	573
This study	Botswana 2012	Masama 1 Sill	PW34-5	Botswana	PW34-5b	PW34-5b:LP-DIR-T	UC-Hargraves	LT-T-Z:LP-DIR-T	pmagpy-2.233	4.6	2014:04:22:14:45:46	70		b	-16.6	4.91E-06	8		1		273	3.72E-07	1.30E-07	4.15E-08	0	0	623
This study	Botswana 2012	Masama 1 Sill	PW34-5	Botswana	PW34-5b	PW34-5b:LP-DIR-T	UC-Hargraves	LT-T-Z:LP-DIR-T	pmagpy-2.233	2.5	2014:04:29:13:12:28	73		g	-16.5	4.83E-06	9		1		273	2.03E-07	5.94E-08	4.24E-08	0	0	673
This study	Botswana 2012	Masama 1 Sill	PW34-5	Botswana	PW34-5b	PW34-5b:LP-DIR-T	UC-Hargraves	LT-T-Z:LP-DIR-T	pmagpy-2.233	4.1	2014:04:30:16:09:02	74.3		g	-16.6	4.76E-06	10		1		273	3.28E-07	8.64E-08	3.84E-08	0	0	698
This study	Botswana 2012	Masama 1 Sill	PW34-5	Botswana	PW34-5b	PW34-5b:LP-DIR-T	UC-Hargraves	LT-T-Z:LP-DIR-T	pmagpy-2.233	1.6	2014:05:04:12:52:43	75.1		g	-16.7	4.71E-06	11		1		273	1.21E-07	3.10E-08	3.72E-08	0	0	723
This study	Botswana 2012	Masama 1 Sill	PW34-5	Botswana	PW34-5b	PW34-5b:LP-DIR-T	UC-Hargraves	LT-T-Z:LP-DIR-T	pmagpy-2.233	3.8	2014:05:06:15:25:01	74.9		g	-16.6	4.63E-06	12		1		273	2.98E-07	7.78E-08	3.79E-08	0	0	748
This study	Botswana 2012	Masama 1 Sill	PW34-5	Botswana	PW34-5b	PW34-5b:LP-DIR-T	UC-Hargraves	LT-T-Z:LP-DIR-T	pmagpy-2.233	2.1	2014:05:29:15:55:52	76.5		g	-16.6	4.46E-06	13		1		273	1.57E-07	3.74E-08	3.77E-08	0	0	793
This study	Botswana 2012	Masama 1 Sill	PW34-5	Botswana	PW34-5b	PW34-5b:LP-DIR-T	UC-Hargraves	LT-T-Z:LP-DIR-T	pmagpy-2.233	1.2	2014:06:09:17:16:02	77.6		g	-16.3	4.33E-06	14		1		273	7.84E-08	2.00E-08	3.84E-08	0	0	813
This study	Botswana 2012	Masama 1 Sill	PW34-5	Botswana	PW34-5b	PW34-5b:LP-DIR-T	UC-Hargraves	LT-T-Z:LP-DIR-T	pmagpy-2.233	2.7	2014:06:17:11:54:23	78.2		g	-16.5	4.20E-06	15		1		273	1.91E-07	3.87E-08	3.47E-08	0	0	823
This study	Botswana 2012	Masama 1 Sill	PW34-5	Botswana	PW34-5b	PW34-5b:LP-DIR-T	UC-Hargraves	LT-T-Z:LP-DIR-T	pmagpy-2.233	3.2	2014:06:24:17:48:47	78.5		g	-16.5	3.96E-06	16		1		273	2.28E-07	2.03E-08	4.66E-08	0	0	833
This study	Botswana 2012	Masama 1 Sill	PW34-5	Botswana	PW34-5b	PW34-5b:LP-DIR-T	UC-Hargraves	LT-T-Z:LP-DIR-T	pmagpy-2.233	3	2014:06:30:14:37:36	79.3		g	-16.6	3.80E-06	17		1		273	1.93E-07	3.67E-08	2.98E-08	0	0	836
This study	Botswana 2012	Masama 1 Sill	PW34-5	Botswana	PW34-5b	PW34-5b:LP-DIR-T	UC-Hargraves	LT-T-Z:LP-DIR-T	pmagpy-2.233	3.4	2014:07:02:11:53:58	79.7		g	-16.7	3.64E-06	18		1		273	2.10E-07	3.85E-08	2.96E-08	0	0	839
This study	Botswana 2012	Masama 1 Sill	PW34-5	Botswana	PW34-5b	PW34-5b:LP-DIR-T	UC-Hargraves	LT-T-Z:LP-DIR-T	pmagpy-2.233	2.2	2014:07:07:13:24:36	79.8		g	-16.6	3.52E-06	19		1		273	1.34E-07	2.47E-08	2.73E-08	0	0	842
This study	Botswana 2012	Masama 1 Sill	PW34-5	Botswana	PW34-5b	PW34-5b:LP-DIR-T	UC-Hargraves	LT-T-Z:LP-DIR-T	pmagpy-2.233	2.5	2014:07:09:10:54:43	80.6		g	-17.4	3.35E-06	20		1		273	1.44E-07	2.63E-08	2.61E-08	0	0	845
This study	Botswana 2012	Masama 1 Sill	PW34-5	Botswana	PW34-5b	PW34-5b:LP-DIR-T	UC-Hargraves	LT-T-Z:LP-DIR-T	pmagpy-2.233	2.1	2014:07:14:16:47:05	84.6		g	-16.6	2.26E-06	21		1		273	8.27E-08	1.02E-08	1.71E-08	0	0	848
This study	Botswana 2012	Masama 1 Sill	PW34-5	Botswana	PW34-5b	PW34-5b:LP-DIR-T	UC-Hargraves	LT-T-Z:LP-DIR-T	pmagpy-2.233	3.3	2014:08:04:17:02:11	85.2		g	-17.2	9.26E-07	22		1		273	5.27E-08	8.16E-09	7.49E-09	0	0	851
This study	Botswana 2012	Masama 1 Sill	PW34-6	Botswana	PW34-6b	PW34-6b:LP-DIR-T	UC-Hargraves	LT-NO:DE-VM:LP-DIR-T	pmagpy-2.233	114.6	2014:03:04:13:53:32	58.3		g	-19.3	8.23E-06	1		2		273	2.83E-07	8.42E-08	6.28E-08	0	0	273
This study	Botswana 2012	Masama 1 Sill	PW34-6	Botswana	PW34-6b	PW34-6b:LP-DIR-T	UC-Hargraves	LT-T-Z:LP-DIR-T	pmagpy-2.233	2.9	2014:03:11:12:32:15	77.5		g	-22.3	5.08E-06	2		1		273	2.46E-07	6.91E-08	5.40E-08	0	0	323
This study	Botswana 2012	Masama 1 Sill	PW34-6	Botswana	PW34-6b	PW34-6b:LP-DIR-T	UC-Hargraves	LT-T-Z:LP-DIR-T	pmagpy-2.233	3.8	2014:03:14:18:03:47	77.9		g	-22	5.08E-06	3		1		273	3.19E-07	9.03E-08	6.44E-08	0	0	373
This study	Botswana 2012	Masama 1 Sill	PW34-6	Botswana	PW34-6b	PW34-6b:LP-DIR-T	UC-Hargraves	LT-T-Z:LP-DIR-T	pmagpy-2.233	3.6	2014:03:18:15:23:58	78.3		g	-22	5.03E-06	4		1		273	3.00E-07	8.31E-08	5.84E-08	0	0	423
This study	Botswana 2012	Masama 1 Sill	PW34-6	Botswana	PW34-6b	PW34-6b:LP-DIR-T	UC-Hargraves	LT-T-Z:LP-DIR-T	pmagpy-2.233	3.5	2014:04:01:13:07:35	79.8		g	-22	5.01E-06	5		1		273	2.98E-07	7.20E-08	5.93E-08	0	0	473
This study	Botswana 2012	Masama 1 Sill	PW34-6	Botswana	PW34-6b	PW34-6b:LP-DIR-T	UC-Hargraves	LT-T-Z:LP-DIR-T	pmagpy-2.233	2.4	2014:04:02:14:53:11	79.5		g	-22	4.95E-06	6		1		273	1.96E-07	5.53E-08	5.70E-08	0	0	523
This study	Botswana 2012	Masama 1 Sill	PW34-6	Botswana	PW34-6b	PW34-6b:LP-DIR-T	UC-Hargraves	LT-T-Z:LP-DIR-T	pmagpy-2.233	3.2	2014:04:15:12:58:35	80.9		g	-21.9	4.90E-06	7		1		273	2.59E-07	6.14E-08	5.78E-08	0	0	573
This study	Botswana 2012	Masama 1 Sill	PW34-6	Botswana	PW34-6b	PW34-6b:LP-DIR-T	UC-Hargraves	LT-T-Z:LP-DIR-T	pmagpy-2.233	2.3	2014:04:22:14:47:16	82.2		g	-22.2	4.81E-06	8		1		273	1.84E-07	4.58E-08	5.47E-08	0	0	623
This study	Botswana 2012	Masama 1 Sill	PW34-6	Botswana	PW34-6b	PW34-6b:LP-DIR-T	UC-Hargraves	LT-T-Z:LP-DIR-T	pmagpy-2.233	2.5	2014:04:29:13:14:00	83.7		g	-22.3	4.68E-06	9		1		273	1.94E-07	3.89E-08	5.31E-08	0	0	673
This study	Botswana 2012	Masama 1 Sill	PW34-6	Botswana	PW34-6b	PW34-6b:LP-DIR-T	UC-Hargraves	LT-T-Z:LP-DIR-T	pmagpy-2.233	3.5	2014:04:30:16:10:33	83.3		g	-22.3	4.61E-06	10		1		273	2.74E-07	4.50E-08	5.15E-08	0	0	698
This study	Botswana 2012	Masama 1 Sill	PW34-6	Botswana	PW34-6b	PW34-6b:LP-DIR-T	UC-Hargraves	LT-T-Z:LP-DIR-T	pmagpy-2.233	2.1	2014:05:04:12:54:12	86.3		g	-22.4	4.54E-06	11		1		273	1.59E-07	3.56E-08	5.26E-08	0	0	723
This study	Botswana 2012	Masama 1 Sill	PW34-6	Botswana	PW34-6b	PW34-6b:LP-DIR-T	UC-Hargraves	LT-T-Z:LP-DIR-T	pmagpy-2.233	1.9	2014:05:06:15:26:34	85.8		g	-22.4	4.46E-06	12		1		273	1.37E-07	2.82E-08	4.78E-08	0	0	748
This study	Botswana 2012	Masama 1 Sill	PW34-6	Botswana	PW34-6b	PW34-6b:LP-DIR-T	UC-Hargraves	LT-T-Z:LP-DIR-T	pmagpy-2.233	1.2	2014:05:29:15:57:41	90.1		g	-22.4	4.28E-06	13		1		273	7.95E-08	1.70E-08	4.72E-08	0	0	793
This study	Botswana 2012	Masama 1 Sill	PW34-6	Botswana	PW34-6b	PW34-6b:LP-DIR-T	UC-Hargraves	LT-T-Z:LP-DIR-T	pmagpy-2.233	1.4	2014:06:09:17:17:38	89.1		g	-22	4.12E-06	14		1		273	9.00E-08	1.58E-08	4.42E-08	0	0	813
This study	Botswana 2012	Masama 1 Sill	PW34-6	Botswana	PW34-6b	PW34-6b:LP-DIR-T	UC-Hargraves	LT-T-Z:LP-DIR-T	pmagpy-2.233	2.1	2014:06:17:11:55:47	88.6		g	-22.3	3.99E-06	15		1		273	1.40E-07	1.68E-08	4.34E-08	0	0	823
This study	Botswana 2012	Masama 1 Sill	PW34-6	Botswana	PW34-6b	PW34-6b:LP-DIR-T	UC-Hargraves	LT-T-Z:LP-DIR-T	pmagpy-2.233	1.7	2014:06:24:17:50:16	91.2		g	-22.1	3.82E-06	16		1		273	9.83E-08	4.64E-08	4.31E-08	0	0	833
This study	Botswana 2012	Masama 1 Sill	PW34-6	Botswana	PW34-6b	PW34-6b:LP-DIR-T	UC-Hargraves	LT-T-Z:LP-DIR-T	pmagpy-2.233	0.9	2014:06:30:14:39:09	91.6		g	-22.2	3.57E-06	17		1		273	4.10E-08	1.44E-08	3.85E-08	0	0	836
This study	Botswana 2012	Masama 1 Sill	PW34-6	Botswana	PW34-6b	PW34-6b:LP-DIR-T	UC-Hargraves	LT-T-Z:LP-DIR-T	pmagpy-2.233	2.5	2014:07:02:11:55:34	90.9		g	-22.7	3.34E-06	18		1		273	1.42E-07	1.14E-08	3.45E-08	0	0	839
This study	Botswana 2012	Masama 1 Sill	PW34-6	Botswana	PW34-6b	PW34-6b:LP-DIR-T	UC-Hargraves	LT-T-Z:LP-DIR-T	pmagpy-2.233	0.7	2014:07:07:13:26:05	95.1		g	-22.9	3.14E-06	19		1		273	2.42E-08	1.41E-08	3.11E-08	0	0	842
This study	Botswana 2012	Masama 1 Sill	PW34-6	Botswana	PW34-6b	PW34-6b:LP-DIR-T	UC-Hargraves	LT-T-Z:LP-DIR-T	pmagpy-2.233	1.5	2014:07:09:10:56:11	94.4		g	-22.9	3.00E-06	20		1		273	7.19E-08	1.03E-08	2.97E-08	0	0	845
This study	Botswana 2012	Masama 1 Sill	PW34-6	Botswana	PW34-6b	PW34-6b:LP-DIR-T	UC-Hargraves	LT-T-Z:LP-DIR-T	pmagpy-2.233	2.4	2014:07:14:16:48:38	96.9		g	-22.6	2.17E-06	21		1		273	8.95E-08	7.92E-09	2.16E-08	0	0	848
This study	Botswana 2012	Masama 1 Sill	PW34-6	Botswana	PW34-6b	PW34-6b:LP-DIR-T	UC-Hargraves	LT-T-Z:LP-DIR-T	pmagpy-2.233	2.3	2014:08:04:17:03:45	101.8		g	-23.4	4.62E-07	22		1		273	1.81E-08	1.06E-09	4.88E-09	0	0	851
This study	Botswana 2012	Masama 1 Sill	PW34-7	Botswana	PW34-7b	PW34-7b:LP-DIR-T	UC-Hargraves	LT-NO:DE-VM:LP-DIR-T	pmagpy-2.233	114.6	2014:03:04:13:55:00	333.9		g	-12.1	7.59E-06	1		2		273	6.21E-08	3.19E-07	4.86E-08	0	0	273
This study	Botswana 2012	Masama 1 Sill	PW34-7	Botswana	PW34-7b	PW34-7b:LP-DIR-T	UC-Hargraves	LT-T-Z:LP-DIR-T	pmagpy-2.233	3.9	2014:03:11:12:33:45	350		g	-9.4	5.12E-06	2		1		273	5.59E-08	3.39E-07	4.68E-08	0	0	323
This study	Botswana 2012	Masama 1 Sill	PW34-7	Botswana	PW34-7b	PW34-7b:LP-DIR-T	UC-Hargraves	LT-T-Z:LP-DIR-T	pmagpy-2.233	2.4	2014:03:14:18:05:17	347.8		g	-9.4	5.12E-06	3		1		273	3.91E-08	2.01E-07	4.86E-08	0	0	373
This study	Botswana 2012	Masama 1 Sill	PW34-7	Botswana	PW34-7b	PW34-7b:LP-DIR-T	UC-Hargraves	LT-T-Z:LP-DIR-T	pmagpy-2.233	4	2014:03:18:15:25:52	350.8		g	-9.2	5.08E-06	4		1		273	5.43E-08	3.50E-07	4.55E-08	0	0	423
This study	Botswana 2012	Masama 1 Sill	PW34-7	Botswana	PW34-7b	PW34-7b:LP-DIR-T	UC-Hargraves	LT-T-Z:LP-DIR-T	pmagpy-2.233	3.9	2014:04:01:13:09:20	351.6		g	-9.1	5.07E-06	5		1		273	4.43E-08	3.40E-07	4.90E-08	0	0	473
This study	Botswana 2012	Masama 1 Sill	PW34-7	Botswana	PW34-7b	PW34-7b:LP-DIR-T	UC-Hargraves	LT-T-Z:LP-DIR-T	pmagpy-2.233	4.3	2014:04:02:14:54:53	352.9		g	-8.9	5.03E-06	6		1		273	4.66E-08	3.77E-07	4.59E-08	0	0	523
This study	Botswana 2012	Masama 1 Sill	PW34-7	Botswana	PW34-7b	PW34-7b:LP-DIR-T	UC-Hargraves	LT-T-Z:LP-DIR-T	pmagpy-2.233	5.3	2014:04:15:13:00:04	351.8		g	-8.7	4.99E-06	7		1		273	6.19E-08	4.55E-07	4.79E-08	0	0	573
This study	Botswana 2012	Masama 1 Sill	PW34-7	Botswana	PW34-7b	PW34-7b:LP-DIR-T	UC-Hargraves	LT-T-Z:LP-DIR-T	pmagpy-2.233	2.9	2014:04:22:14:48:50	352.4		g	-8.5	4.94E-06	8		1		273	2.98E-08	2.49E-07	4.51E-08	0	0	623
This study	Botswana 2012	Masama 1 Sill	PW34-7	Botswana	PW34-7b	PW34-7b:LP-DIR-T	UC-Hargraves	LT-T-Z:LP-DIR-T	pmagpy-2.233	3.4	2014:04:29:13:15:37	355.1		g	-8	4.79E-06	9		1		273	2.02E-08	2.85E-07	4.27E-08	0	0	673
This study	Botswana 2012	Masama 1 Sill	PW34-7	Botswana	PW34-7b	PW34-7b:LP-DIR-T	UC-Hargraves	LT-T-Z:LP-DIR-T	pmagpy-2.233	4.7	2014:04:30:16:12:06	355.2		g	-7.9	4.71E-06	10		1		273	3.02E-08	3.82E-07	4.14E-08	0	0	698
This study	Botswana 2012	Masama 1 Sill	PW34-7	Botswana	PW34-7b	PW34-7b:LP-DIR-T	UC-Hargraves	LT-T-Z:LP-DIR-T	pmagpy-2.233	0.9	2014:05:04:12:55:42	356.6		g	-7.7	4.67E-06	11		1		273	7.63E-09	6.36E-08	4.24E-08	0	0	723
This study	Botswana 2012	Masama 1 Sill	PW34-7	Botswana	PW34-7b	PW34-7b:LP-DIR-T	UC-Hargraves	LT-T-Z:LP-DIR-T	pmagpy-2.233	2.5	2014:05:06:15:28:10	356.9		g	-7.6	4.57E-06	12		1		273	9.01E-09	1.95E-07	4.04E-08	0	0	748
This study	Botswana 2012	Masama 1 Sill	PW34-7	Botswana	PW34-7b	PW34-7b:LP-DIR-T	UC-Hargraves	LT-T-Z:LP-DIR-T	pmagpy-2.233	1	2014:05:29:15:59:33	357		g	-7.3	4.39E-06	13		1		273	8.69E-09	6.65E-08	3.77E-08	0	0	793
This study	Botswana 2012	Masama 1 Sill	PW34-7	Botswana	PW34-7b	PW34-7b:LP-DIR-T	UC-Hargraves	LT-T-Z:LP-DIR-T	pmagpy-2.233	1.6	2014:06:09:17:19:15	359.4		g	-7.1	4.22E-06	14		1		273	6.35E-09	1.10E-07	3.96E-08	0	0	813
This study	Botswana 2012	Masama 1 Sill	PW34-7	Botswana	PW34-7b	PW34-7b:LP-DIR-T	UC-Hargraves	LT-T-Z:LP-DIR-T	pmagpy-2.233	1.4	2014:06:17:11:57:19	1.7		g	-7.1	4.05E-06	15		1		273	7.84E-09	8.94E-08	3.83E-08	0	0	823
This study	Botswana 2012	Masama 1 Sill	PW34-7	Botswana	PW34-7b	PW34-7b:LP-DIR-T	UC-Hargraves	LT-T-Z:LP-DIR-T	pmagpy-2.233	4.1	2014:06:24:17:51:46	1.7		g	-6.1	3.83E-06	16		1		273	1.88E-08	2.61E-07	8.23E-08	0	0	833
This study	Botswana 2012	Masama 1 Sill	PW34-7	Botswana	PW34-7b	PW34-7b:LP-DIR-T	UC-Hargraves	LT-T-Z:LP-DIR-T	pmagpy-2.233	3.1	2014:06:30:14:40:46	3.7		g	-6.6	3.56E-06	17		1		273	1.29E-08	1.88E-07	2.99E-08	0	0	836
This study	Botswana 2012	Masama 1 Sill	PW34-7	Botswana	PW34-7b	PW34-7b:LP-DIR-T	UC-Hargraves	LT-T-Z:LP-DIR-T	pmagpy-2.233	3.1	2014:07:02:11:57:05	3.8		g	-6.6	3.23E-06	18		1		273	1.29E-08	1.74E-07	2.86E-08	0	0	839
This study	Botswana 2012	Masama 1 Sill	PW34-7	Botswana	PW34-7b	PW34-7b:LP-DIR-T	UC-Hargraves	LT-T-Z:LP-DIR-T	pmagpy-2.233	3.2	2014:07:07:13:27:36	3.1		g	-6.6	2.80E-06	19		1		273	1.08E-08	1.53E-07	2.36E-08	0	0	842
This study	Botswana 2012	Masama 1 Sill	PW34-7	Botswana	PW34-7b	PW34-7b:LP-DIR-T	UC-Hargraves	LT-T-Z:LP-DIR-T	pmagpy-2.233	2.8	2014:07:09:10:57:40	5.1		g	-6.9	2.56E-06	20		1		273	1.04E-08	1.23E-07	2.16E-08	0	0	845
This study	Botswana 2012	Masama 1 Sill	PW34-7	Botswana	PW34-7b	PW34-7b:LP-DIR-T	UC-Hargraves	LT-T-Z:LP-DIR-T	pmagpy-2.233	3.1	2014:07:14:16:50:14	8.1		g	-5.7	1.59E-06	21		1		273	1.17E-08	8.33E-08	1.41E-08	0	0	848
This study	Botswana 2012	Masama 1 Sill	PW34-7	Botswana	PW34-7b	PW34-7b:LP-DIR-T	UC-Hargraves	LT-T-Z:LP-DIR-T	pmagpy-2.233	5.8	2014:08:04:17:05:23	11.4		g	-6.6	1.63E-07	22		1		273	2.79E-09	1.63E-08	1.37E-09	0	0	851
This study	Botswana 2012	Masama 2 Sill	PW36-13	Botswana	PW36-13b	PW36-13b:LP-DIR-T	UC-Hargraves	LT-NO:DE-VM:LP-DIR-T	pmagpy-2.233	114.6	2014:03:04:14:06:13	160.6		g	-21.7	5.99E-06	1		2		273	1.24E-07	3.86E-07	4.67E-08	0	0	273
This study	Botswana 2012	Masama 2 Sill	PW36-13	Botswana	PW36-13b	PW36-13b:LP-DIR-T	UC-Hargraves	LT-T-Z:LP-DIR-T	pmagpy-2.233	3.1	2014:03:11:12:45:05	164.7		g	-21.2	5.23E-06	2		1		273	7.97E-08	2.71E-07	4.38E-08	0	0	323
This study	Botswana 2012	Masama 2 Sill	PW36-13	Botswana	PW36-13b	PW36-13b:LP-DIR-T	UC-Hargraves	LT-T-Z:LP-DIR-T	pmagpy-2.233	2.7	2014:03:14:18:14:24	163.1		g	-21.1	5.24E-06	3		1		273	8.14E-08	2.30E-07	4.89E-08	0	0	373
This study	Botswana 2012	Masama 2 Sill	PW36-13	Botswana	PW36-13b	PW36-13b:LP-DIR-T	UC-Hargraves	LT-T-Z:LP-DIR-T	pmagpy-2.233	2	2014:03:18:15:37:26	165		g	-20.6	5.30E-06	4		1		273	5.19E-08	1.69E-07	4.49E-08	0	0	423
This study	Botswana 2012	Masama 2 Sill	PW36-13	Botswana	PW36-13b	PW36-13b:LP-DIR-T	UC-Hargraves	LT-T-Z:LP-DIR-T	pmagpy-2.233	2.5	2014:04:01:13:20:46	164.7		g	-20.3	5.30E-06	5		1		273	7.28E-08	2.16E-07	4.95E-08	0	0	473
This study	Botswana 2012	Masama 2 Sill	PW36-13	Botswana	PW36-13b	PW36-13b:LP-DIR-T	UC-Hargraves	LT-T-Z:LP-DIR-T	pmagpy-2.233	2.9	2014:04:02:15:06:36	164.6		g	-20.2	5.21E-06	6		1		273	6.97E-08	2.49E-07	4.77E-08	0	0	523
This study	Botswana 2012	Masama 2 Sill	PW36-13	Botswana	PW36-13b	PW36-13b:LP-DIR-T	UC-Hargraves	LT-T-Z:LP-DIR-T	pmagpy-2.233	2.7	2014:04:15:13:11:32	166.1		g	-19.8	4.53E-06	7		1		273	6.06E-08	2.02E-07	4.00E-08	0	0	573
This study	Botswana 2012	Masama 2 Sill	PW36-13	Botswana	PW36-13b	PW36-13b:LP-DIR-T	UC-Hargraves	LT-T-Z:LP-DIR-T	pmagpy-2.233	1.8	2014:04:22:15:00:20	165.1		g	-19.8	4.32E-06	8		1		273	3.24E-08	1.31E-07	3.52E-08	0	0	623
This study	Botswana 2012	Masama 2 Sill	PW36-13	Botswana	PW36-13b	PW36-13b:LP-DIR-T	UC-Hargraves	LT-T-Z:LP-DIR-T	pmagpy-2.233	2.1	2014:04:29:13:26:44	166		g	-19.8	4.22E-06	9		1		273	3.92E-08	1.46E-07	3.44E-08	0	0	673
This study	Botswana 2012	Masama 2 Sill	PW36-13	Botswana	PW36-13b	PW36-13b:LP-DIR-T	UC-Hargraves	LT-T-Z:LP-DIR-T	pmagpy-2.233	3	2014:04:30:16:21:54	164.7		g	-19.8	4.12E-06	10		1		273	5.25E-08	2.09E-07	3.36E-08	0	0	698
This study	Botswana 2012	Masama 2 Sill	PW36-13	Botswana	PW36-13b	PW36-13b:LP-DIR-T	UC-Hargraves	LT-T-Z:LP-DIR-T	pmagpy-2.233	0.7	2014:05:04:13:06:56	167.4		g	-19.7	4.07E-06	11		1		273	9.57E-09	3.63E-08	3.36E-08	0	0	723
This study	Botswana 2012	Masama 2 Sill	PW36-13	Botswana	PW36-13b	PW36-13b:LP-DIR-T	UC-Hargraves	LT-T-Z:LP-DIR-T	pmagpy-2.233	3	2014:05:06:15:39:13	166.6		g	-19.6	3.96E-06	12		1		273	4.86E-08	2.03E-07	3.06E-08	0	0	748
This study	Botswana 2012	Masama 2 Sill	PW36-13	Botswana	PW36-13b	PW36-13b:LP-DIR-T	UC-Hargraves	LT-T-Z:LP-DIR-T	pmagpy-2.233	1.9	2014:05:15:19:48:17	166.5		g	-19.5	3.83E-06	13		1		273	3.45E-08	1.22E-07	3.14E-08	0	0	773
