tab 	er_expeditions
expedition_description	expedition_start_lon	er_expedition_name	expedition_start_loc	expedition_start_lat	er_citation_names
sampling Umkondo sills in southern Botswana to complement the existing number of cooling units	25.86	Botswana 2012	"-24.6878,25.8622"	-24.6878	This study
>>>>>>>>>>
tab 	er_locations
location_type	er_citation_names	location_end_lat	location_begin_lon	er_location_name	location_description	location_begin_lat	location_end_lon
Region	This study:10.1029/2005JB003897	-25	25.00	Botswana	Region of Umkondo sills in southern Botswana	-22	27.50
>>>>>>>>>>
tab 	er_samples
sample_bed_dip_direction	er_citation_names	sample_lithology	er_site_name	er_sample_name	sample_description	sample_type	sample_azimuth	er_location_name	er_expedition_name	sample_lat	sample_dip	sample_bed_dip	sample_lon	sample_class
K	This study	73.4	698	pmagpy-3.2.1	PW10-2	Botswana	l	-51.6	PW10-2b	7.6	95.60		u	Botswana 2012	PW10-2b:LP-DIR-T	-1	Rapitsane Sill	8	373	LP-DIR-T:DE-BFL:DA-DIR
K	This study	73.4	698	pmagpy-3.2.1	PW10-2	Botswana	l	-47.1	PW10-2b	7.6	354.70		u	Botswana 2012	PW10-2b:LP-DIR-T	0	Rapitsane Sill	8	373	LP-DIR-T:DE-BFL:DA-DIR-GEO
K	This study	73.4	698	pmagpy-3.2.1	PW10-2	Botswana	l	-53.3	PW10-2b	7.6	358.50		u	Botswana 2012	PW10-2b:LP-DIR-T	100	Rapitsane Sill	8	373	LP-DIR-T:DE-BFL:DA-DIR-TILT
K	This study	14.2	723	pmagpy-3.2.1	PW10-3	Botswana	l	-27.7	PW10-3b	2.8	105.70		u	Botswana 2012	PW10-3b:LP-DIR-T	-1	Rapitsane Sill	9	373	LP-DIR-T:DE-BFL:DA-DIR
K	This study	14.2	723	pmagpy-3.2.1	PW10-3	Botswana	l	-17.8	PW10-3b	2.8	326.80		u	Botswana 2012	PW10-3b:LP-DIR-T	0	Rapitsane Sill	9	373	LP-DIR-T:DE-BFL:DA-DIR-GEO
K	This study	14.2	723	pmagpy-3.2.1	PW10-3	Botswana	l	-24.8	PW10-3b	2.8	326.60		u	Botswana 2012	PW10-3b:LP-DIR-T	100	Rapitsane Sill	9	373	LP-DIR-T:DE-BFL:DA-DIR-TILT
K	This study	19.6	673	pmagpy-3.2.1	PW10-4	Botswana	l	5.5	PW10-4b	4.9	154.80		u	Botswana 2012	PW10-4b:LP-DIR-T	-1	Rapitsane Sill	7	373	LP-DIR-T:DE-BFL:DA-DIR
K	This study	19.6	673	pmagpy-3.2.1	PW10-4	Botswana	l	26.1	PW10-4b	4.9	344.40		u	Botswana 2012	PW10-4b:LP-DIR-T	0	Rapitsane Sill	7	373	LP-DIR-T:DE-BFL:DA-DIR-GEO
K	This study	19.6	673	pmagpy-3.2.1	PW10-4	Botswana	l	19.4	PW10-4b	4.9	343.70		u	Botswana 2012	PW10-4b:LP-DIR-T	100	Rapitsane Sill	7	373	LP-DIR-T:DE-BFL:DA-DIR-TILT
K	This study	56.1	723	pmagpy-3.2.1	PW10-5	Botswana	l	13.8	PW10-5b	2.6	141.80		u	Botswana 2012	PW10-5b:LP-DIR-T	-1	Rapitsane Sill	9	373	LP-DIR-T:DE-BFL:DA-DIR
K	This study	56.1	723	pmagpy-3.2.1	PW10-5	Botswana	l	34	PW10-5b	2.6	344.30		u	Botswana 2012	PW10-5b:LP-DIR-T	0	Rapitsane Sill	9	373	LP-DIR-T:DE-BFL:DA-DIR-GEO
K	This study	56.1	723	pmagpy-3.2.1	PW10-5	Botswana	l	27.2	PW10-5b	2.6	343.30		u	Botswana 2012	PW10-5b:LP-DIR-T	100	Rapitsane Sill	9	373	LP-DIR-T:DE-BFL:DA-DIR-TILT
K	This study	65.4	748	pmagpy-3.2.1	PW10-6	Botswana	l	25.3	PW10-6b	2.7	135.10		u	Botswana 2012	PW10-6b:LP-DIR-T	-1	Rapitsane Sill	10	373	LP-DIR-T:DE-BFL:DA-DIR
K	This study	65.4	748	pmagpy-3.2.1	PW10-6	Botswana	l	48	PW10-6b	2.7	330.70		u	Botswana 2012	PW10-6b:LP-DIR-T	0	Rapitsane Sill	10	373	LP-DIR-T:DE-BFL:DA-DIR-GEO
K	This study	65.4	748	pmagpy-3.2.1	PW10-6	Botswana	l	41	PW10-6b	2.7	330.70		u	Botswana 2012	PW10-6b:LP-DIR-T	100	Rapitsane Sill	10	373	LP-DIR-T:DE-BFL:DA-DIR-TILT
K	This study	33.5	673	pmagpy-3.2.1	PW34-1	Botswana	l	-80.2	PW34-1b	4.7	326.20		u	Botswana 2012	PW34-1b:LP-DIR-T	-1	Masama 1 Sill	7	373	LP-DIR-T:DE-BFL:DA-DIR
K	This study	33.5	673	pmagpy-3.2.1	PW34-1	Botswana	l	-83.3	PW34-1b	4.7	285.60		u	Botswana 2012	PW34-1b:LP-DIR-T	0	Masama 1 Sill	7	373	LP-DIR-T:DE-BFL:DA-DIR-GEO
K	This study	33.5	673	pmagpy-3.2.1	PW34-1	Botswana	l	-80.1	PW34-1b	4.7	232.50		u	Botswana 2012	PW34-1b:LP-DIR-T	100	Masama 1 Sill	7	373	LP-DIR-T:DE-BFL:DA-DIR-TILT
K	This study	27.6	573	pmagpy-3.2.1	PW34-2	Botswana	l	-35.4	PW34-2b	3.1	34.10		u	Botswana 2012	PW34-2b:LP-DIR-T	-1	Masama 1 Sill	3	473	LP-DIR-T:DE-BFL:DA-DIR
K	This study	27.6	573	pmagpy-3.2.1	PW34-2	Botswana	l	-45.7	PW34-2b	3.1	159.60		u	Botswana 2012	PW34-2b:LP-DIR-T	0	Masama 1 Sill	3	473	LP-DIR-T:DE-BFL:DA-DIR-GEO
K	This study	27.6	573	pmagpy-3.2.1	PW34-2	Botswana	l	-38.7	PW34-2b	3.1	163.10		u	Botswana 2012	PW34-2b:LP-DIR-T	100	Masama 1 Sill	3	473	LP-DIR-T:DE-BFL:DA-DIR-TILT
K	This study	18.6	723	pmagpy-3.2.1	PW34-3	Botswana	l	-70.9	PW34-3b	6.5	38.90		u	Botswana 2012	PW34-3b:LP-DIR-T	-1	Masama 1 Sill	8	373	LP-DIR-T:DE-BFL:DA-DIR
K	This study	18.6	723	pmagpy-3.2.1	PW34-3	Botswana	l	-77.2	PW34-3b	6.5	270.10		u	Botswana 2012	PW34-3b:LP-DIR-T	0	Masama 1 Sill	8	373	LP-DIR-T:DE-BFL:DA-DIR-GEO
K	This study	18.6	723	pmagpy-3.2.1	PW34-3	Botswana	l	-73.7	PW34-3b	6.5	241.70		u	Botswana 2012	PW34-3b:LP-DIR-T	100	Masama 1 Sill	8	373	LP-DIR-T:DE-BFL:DA-DIR-TILT
K	This study	53.4	723	pmagpy-3.2.1	PW34-5	Botswana	l	-9	PW34-5b	4.8	17.60		u	Botswana 2012	PW34-5b:LP-DIR-T	-1	Masama 1 Sill	6	473	LP-DIR-T:DE-BFL:DA-DIR
K	This study	53.4	723	pmagpy-3.2.1	PW34-5	Botswana	l	-24.2	PW34-5b	4.8	98.30		u	Botswana 2012	PW34-5b:LP-DIR-T	0	Masama 1 Sill	6	473	LP-DIR-T:DE-BFL:DA-DIR-GEO
K	This study	53.4	723	pmagpy-3.2.1	PW34-5	Botswana	l	-24.2	PW34-5b	4.8	101.90		u	Botswana 2012	PW34-5b:LP-DIR-T	100	Masama 1 Sill	6	473	LP-DIR-T:DE-BFL:DA-DIR-TILT
K	This study	46.5	793	pmagpy-3.2.1	PW34-6	Botswana	l	-12.7	PW34-6b	5.6	34.90		u	Botswana 2012	PW34-6b:LP-DIR-T	-1	Masama 1 Sill	10	423	LP-DIR-T:DE-BFL:DA-DIR
K	This study	46.5	793	pmagpy-3.2.1	PW34-6	Botswana	l	-24.8	PW34-6b	5.6	98.60		u	Botswana 2012	PW34-6b:LP-DIR-T	0	Masama 1 Sill	10	423	LP-DIR-T:DE-BFL:DA-DIR-GEO
K	This study	46.5	793	pmagpy-3.2.1	PW34-6	Botswana	l	-24.8	PW34-6b	5.6	102.30		u	Botswana 2012	PW34-6b:LP-DIR-T	100	Masama 1 Sill	10	423	LP-DIR-T:DE-BFL:DA-DIR-TILT
K	This study	45.7	748	pmagpy-3.2.1	PW34-7	Botswana	l	-16.7	PW34-7b	7.9	307.50		u	Botswana 2012	PW34-7b:LP-DIR-T	-1	Masama 1 Sill	9	423	LP-DIR-T:DE-BFL:DA-DIR
K	This study	45.7	748	pmagpy-3.2.1	PW34-7	Botswana	l	-23.1	PW34-7b	7.9	103.20		u	Botswana 2012	PW34-7b:LP-DIR-T	0	Masama 1 Sill	9	423	LP-DIR-T:DE-BFL:DA-DIR-GEO
K	This study	45.7	748	pmagpy-3.2.1	PW34-7	Botswana	l	-22.5	PW34-7b	7.9	106.50		u	Botswana 2012	PW34-7b:LP-DIR-T	100	Masama 1 Sill	9	423	LP-DIR-T:DE-BFL:DA-DIR-TILT
K	This study	7.2	723	pmagpy-3.2.1	PW36-13	Botswana	l	-23.4	PW36-13b	7.4	158.20		u	Botswana 2012	PW36-13b:LP-DIR-T	-1	Masama 2 Sill	9	373	LP-DIR-T:DE-BFL:DA-DIR
K	This study	7.2	723	pmagpy-3.2.1	PW36-13	Botswana	l	-4.7	PW36-13b	7.4	183.20		u	Botswana 2012	PW36-13b:LP-DIR-T	0	Masama 2 Sill	9	373	LP-DIR-T:DE-BFL:DA-DIR-GEO
K	This study	7.2	723	pmagpy-3.2.1	PW36-13	Botswana	l	3.2	PW36-13b	7.4	183.20		u	Botswana 2012	PW36-13b:LP-DIR-T	100	Masama 2 Sill	9	373	LP-DIR-T:DE-BFL:DA-DIR-TILT
K	This study	26.5	723	pmagpy-3.2.1	PW36-1	Botswana	l	17.5	PW36-1b	12	56.20		u	Botswana 2012	PW36-1b:LP-DIR-T	-1	Masama 2 Sill	8	423	LP-DIR-T:DE-BFL:DA-DIR
K	This study	26.5	723	pmagpy-3.2.1	PW36-1	Botswana	l	8.3	PW36-1b	12	141.90		u	Botswana 2012	PW36-1b:LP-DIR-T	0	Masama 2 Sill	8	423	LP-DIR-T:DE-BFL:DA-DIR-GEO
K	This study	26.5	723	pmagpy-3.2.1	PW36-1	Botswana	l	13.5	PW36-1b	12	140.80		u	Botswana 2012	PW36-1b:LP-DIR-T	100	Masama 2 Sill	8	423	LP-DIR-T:DE-BFL:DA-DIR-TILT
K	This study	27.6	723	pmagpy-3.2.1	PW36-2	Botswana	l	32.6	PW36-2b	12	332.30		u	Botswana 2012	PW36-2b:LP-DIR-T	-1	Masama 2 Sill	8	423	LP-DIR-T:DE-BFL:DA-DIR
K	This study	27.6	723	pmagpy-3.2.1	PW36-2	Botswana	l	15.5	PW36-2b	12	145.20		u	Botswana 2012	PW36-2b:LP-DIR-T	0	Masama 2 Sill	8	423	LP-DIR-T:DE-BFL:DA-DIR-GEO
K	This study	27.6	723	pmagpy-3.2.1	PW36-2	Botswana	l	21	PW36-2b	12	143.30		u	Botswana 2012	PW36-2b:LP-DIR-T	100	Masama 2 Sill	8	423	LP-DIR-T:DE-BFL:DA-DIR-TILT
K	This study	151.4	723	pmagpy-3.2.1	PW36-3	Botswana	l	0.9	PW36-3b	15.8	24.60		u	Botswana 2012	PW36-3b:LP-DIR-T	-1	Masama 2 Sill	7	373	LP-DIR-T:DE-BFL:DA-DIR
K	This study	151.4	723	pmagpy-3.2.1	PW36-3	Botswana	l	-14.5	PW36-3b	15.8	354.20		u	Botswana 2012	PW36-3b:LP-DIR-T	0	Masama 2 Sill	7	373	LP-DIR-T:DE-BFL:DA-DIR-GEO
K	This study	151.4	723	pmagpy-3.2.1	PW36-3	Botswana	l	-22.2	PW36-3b	15.8	353.40		u	Botswana 2012	PW36-3b:LP-DIR-T	100	Masama 2 Sill	7	373	LP-DIR-T:DE-BFL:DA-DIR-TILT
K	This study	114.9	623	pmagpy-3.2.1	PW36-4	Botswana	l	5.2	PW36-4b	11.9	305.30		u	Botswana 2012	PW36-4b:LP-DIR-T	-1	Masama 2 Sill	5	373	LP-DIR-T:DE-BFL:DA-DIR
K	This study	114.9	623	pmagpy-3.2.1	PW36-4	Botswana	l	-3.5	PW36-4b	11.9	307.70		u	Botswana 2012	PW36-4b:LP-DIR-T	0	Masama 2 Sill	5	373	LP-DIR-T:DE-BFL:DA-DIR-GEO
K	This study	114.9	623	pmagpy-3.2.1	PW36-4	Botswana	l	-7.1	PW36-4b	11.9	307.00		u	Botswana 2012	PW36-4b:LP-DIR-T	100	Masama 2 Sill	5	373	LP-DIR-T:DE-BFL:DA-DIR-TILT
K	This study	53.3	723	pmagpy-3.2.1	PW36-5	Botswana	l	-34.1	PW36-5b	5.8	219.80		u	Botswana 2012	PW36-5b:LP-DIR-T	-1	Masama 2 Sill	8	423	LP-DIR-T:DE-BFL:DA-DIR
K	This study	53.3	723	pmagpy-3.2.1	PW36-5	Botswana	l	-18.9	PW36-5b	5.8	65.90		u	Botswana 2012	PW36-5b:LP-DIR-T	0	Masama 2 Sill	8	423	LP-DIR-T:DE-BFL:DA-DIR-GEO
K	This study	53.3	723	pmagpy-3.2.1	PW36-5	Botswana	l	-23.3	PW36-5b	5.8	68.50		u	Botswana 2012	PW36-5b:LP-DIR-T	100	Masama 2 Sill	8	423	LP-DIR-T:DE-BFL:DA-DIR-TILT
K	This study	100.4	748	pmagpy-3.2.1	PW37-2	Botswana	l	0.2	PW37-2b	4.6	247.00		u	Botswana 2012	PW37-2b:LP-DIR-T	-1	Masama 3 Sill	9	423	LP-DIR-T:DE-BFL:DA-DIR
K	This study	100.4	748	pmagpy-3.2.1	PW37-2	Botswana	l	6.7	PW37-2b	4.6	318.80		u	Botswana 2012	PW37-2b:LP-DIR-T	0	Masama 3 Sill	9	423	LP-DIR-T:DE-BFL:DA-DIR-GEO
K	This study	100.4	748	pmagpy-3.2.1	PW37-2	Botswana	l	1.7	PW37-2b	4.6	319.20		u	Botswana 2012	PW37-2b:LP-DIR-T	100	Masama 3 Sill	9	423	LP-DIR-T:DE-BFL:DA-DIR-TILT
K	This study	107.2	573	pmagpy-3.2.1	PW37-5	Botswana	l	-58.6	PW37-5b	7.2	230.20		u	Botswana 2012	PW37-5b:LP-DIR-T	-1	Masama 3 Sill	4	323	LP-DIR-T:DE-BFL:DA-DIR
K	This study	107.2	573	pmagpy-3.2.1	PW37-5	Botswana	l	-49.2	PW37-5b	7.2	4.80		u	Botswana 2012	PW37-5b:LP-DIR-T	0	Masama 3 Sill	4	323	LP-DIR-T:DE-BFL:DA-DIR-GEO
K	This study	107.2	573	pmagpy-3.2.1	PW37-5	Botswana	l	-57.1	PW37-5b	7.2	3.70		u	Botswana 2012	PW37-5b:LP-DIR-T	100	Masama 3 Sill	4	323	LP-DIR-T:DE-BFL:DA-DIR-TILT
K	This study	92.9	523	pmagpy-3.2.1	PW37-6	Botswana	l	-61.6	PW37-6b	7.8	265.00		u	Botswana 2012	PW37-6b:LP-DIR-T	-1	Masama 3 Sill	3	323	LP-DIR-T:DE-BFL:DA-DIR
K	This study	92.9	523	pmagpy-3.2.1	PW37-6	Botswana	l	-58	PW37-6b	7.8	4.90		u	Botswana 2012	PW37-6b:LP-DIR-T	0	Masama 3 Sill	3	323	LP-DIR-T:DE-BFL:DA-DIR-GEO
K	This study	92.9	523	pmagpy-3.2.1	PW37-6	Botswana	l	-66	PW37-6b	7.8	3.30		u	Botswana 2012	PW37-6b:LP-DIR-T	100	Masama 3 Sill	3	323	LP-DIR-T:DE-BFL:DA-DIR-TILT
K	This study	69.1	723	pmagpy-3.2.1	PW37-7	Botswana	l	-4.9	PW37-7b	6.9	53.50		u	Botswana 2012	PW37-7b:LP-DIR-T	-1	Masama 3 Sill	3	623	LP-DIR-T:DE-BFL:DA-DIR
K	This study	69.1	723	pmagpy-3.2.1	PW37-7	Botswana	l	-10.8	PW37-7b	6.9	116.00		u	Botswana 2012	PW37-7b:LP-DIR-T	0	Masama 3 Sill	3	623	LP-DIR-T:DE-BFL:DA-DIR-GEO
K	This study	69.1	723	pmagpy-3.2.1	PW37-7	Botswana	l	-8.5	PW37-7b	6.9	117.30		u	Botswana 2012	PW37-7b:LP-DIR-T	100	Masama 3 Sill	3	623	LP-DIR-T:DE-BFL:DA-DIR-TILT
K	This study	31.6	748	pmagpy-3.0.2	PW38-5	Botswana	l	13.1	PW38-5b	6.8	255.90		u	Botswana 2012	PW38-5b:LP-DIR-T	-1	Dibete Kop Sill	9	423	LP-DIR-T:DE-BFL:DA-DIR
K	This study	31.6	748	pmagpy-3.0.2	PW38-5	Botswana	l	18.5	PW38-5b	6.8	262.30		u	Botswana 2012	PW38-5b:LP-DIR-T	0	Dibete Kop Sill	9	423	LP-DIR-T:DE-BFL:DA-DIR-GEO
K	This study	31.6	748	pmagpy-3.0.2	PW38-5	Botswana	l	18.5	PW38-5b	6.8	262.30		u	Botswana 2012	PW38-5b:LP-DIR-T	100	Dibete Kop Sill	9	423	LP-DIR-T:DE-BFL:DA-DIR-TILT
K	This study	53.8	623	pmagpy-3.0.2	PW38-6	Botswana	l	-22.8	PW38-6b	4.3	267.10		u	Botswana 2012	PW38-6b:LP-DIR-T	-1	Dibete Kop Sill	5	423	LP-DIR-T:DE-BFL:DA-DIR
K	This study	53.8	623	pmagpy-3.0.2	PW38-6	Botswana	l	-16.1	PW38-6b	4.3	262.20		u	Botswana 2012	PW38-6b:LP-DIR-T	0	Dibete Kop Sill	5	423	LP-DIR-T:DE-BFL:DA-DIR-GEO
K	This study	53.8	623	pmagpy-3.0.2	PW38-6	Botswana	l	-16.1	PW38-6b	4.3	262.20		u	Botswana 2012	PW38-6b:LP-DIR-T	100	Dibete Kop Sill	5	423	LP-DIR-T:DE-BFL:DA-DIR-TILT
K	This study	45.2	573	pmagpy-3.0.2	PW39-1	Botswana	l	-73	PW39-1b	4.3	261.90		u	Botswana 2012	PW39-1b:LP-DIR-T	-1	Marseilles Hill Sill	4	423	LP-DIR-T:DE-BFL:DA-DIR
K	This study	45.2	573	pmagpy-3.0.2	PW39-1	Botswana	l	-67.3	PW39-1b	4.3	34.70		u	Botswana 2012	PW39-1b:LP-DIR-T	0	Marseilles Hill Sill	4	423	LP-DIR-T:DE-BFL:DA-DIR-GEO
K	This study	45.2	573	pmagpy-3.0.2	PW39-1	Botswana	l	-67.3	PW39-1b	4.3	34.70		u	Botswana 2012	PW39-1b:LP-DIR-T	100	Marseilles Hill Sill	4	423	LP-DIR-T:DE-BFL:DA-DIR-TILT
K	This study	40.1	473	pmagpy-3.0.2	PW39-2	Botswana	l	-73.6	PW39-2b	5	257.50		u	Botswana 2012	PW39-2b:LP-DIR-T	-1	Marseilles Hill Sill	4	323	LP-DIR-T:DE-BFL:DA-DIR
K	This study	40.1	473	pmagpy-3.0.2	PW39-2	Botswana	l	-67	PW39-2b	5	26.60		u	Botswana 2012	PW39-2b:LP-DIR-T	0	Marseilles Hill Sill	4	323	LP-DIR-T:DE-BFL:DA-DIR-GEO
K	This study	40.1	473	pmagpy-3.0.2	PW39-2	Botswana	l	-67	PW39-2b	5	26.60		u	Botswana 2012	PW39-2b:LP-DIR-T	100	Marseilles Hill Sill	4	323	LP-DIR-T:DE-BFL:DA-DIR-TILT
K	This study	9	793	pmagpy-3.0.2	PW39-7	Botswana	l	82.1	PW39-7b	1.8	178.60		u	Botswana 2012	PW39-7b:LP-DIR-T	-1	Marseilles Hill Sill	11	423	LP-DIR-T:DE-BFL:DA-DIR
K	This study	9	793	pmagpy-3.0.2	PW39-7	Botswana	l	81.9	PW39-7b	1.8	41.00		u	Botswana 2012	PW39-7b:LP-DIR-T	0	Marseilles Hill Sill	11	423	LP-DIR-T:DE-BFL:DA-DIR-GEO
K	This study	9	793	pmagpy-3.0.2	PW39-7	Botswana	l	81.9	PW39-7b	1.8	41.00		u	Botswana 2012	PW39-7b:LP-DIR-T	100	Marseilles Hill Sill	11	423	LP-DIR-T:DE-BFL:DA-DIR-TILT
K	This study	37.3	844	pmagpy-3.2.1	PW4-1	Botswana	l	38	PW4-1b	2.9	175.50		u	Botswana 2012	PW4-1b:LP-DIR-T	-1	Ranku Hill Sill	3	838	LP-DIR-T:DE-BFL:DA-DIR
K	This study	37.3	844	pmagpy-3.2.1	PW4-1	Botswana	l	41.9	PW4-1b	2.9	228.00		u	Botswana 2012	PW4-1b:LP-DIR-T	0	Ranku Hill Sill	3	838	LP-DIR-T:DE-BFL:DA-DIR-GEO
K	This study	37.3	844	pmagpy-3.2.1	PW4-1	Botswana	l	46.8	PW4-1b	2.9	229.00		u	Botswana 2012	PW4-1b:LP-DIR-T	100	Ranku Hill Sill	3	838	LP-DIR-T:DE-BFL:DA-DIR-TILT
K	This study	48.5	823	pmagpy-3.2.1	PW4-3	Botswana	l	-50	PW4-3b	15.9	41.20		u	Botswana 2012	PW4-3b:LP-DIR-T	-1	Ranku Hill Sill	4	773	LP-DIR-T:DE-BFL:DA-DIR
K	This study	48.5	823	pmagpy-3.2.1	PW4-3	Botswana	l	-58.8	PW4-3b	15.9	246.00		u	Botswana 2012	PW4-3b:LP-DIR-T	0	Ranku Hill Sill	4	773	LP-DIR-T:DE-BFL:DA-DIR-GEO
K	This study	48.5	823	pmagpy-3.2.1	PW4-3	Botswana	l	-54.4	PW4-3b	15.9	242.50		u	Botswana 2012	PW4-3b:LP-DIR-T	100	Ranku Hill Sill	4	773	LP-DIR-T:DE-BFL:DA-DIR-TILT
K	This study	26.8	773	pmagpy-3.2.1	PW4-7	Botswana	l	41.3	PW4-7b	12.1	194.00		u	Botswana 2012	PW4-7b:LP-DIR-T	-1	Ranku Hill Sill	12	323	LP-DIR-T:DE-BFL:DA-DIR
K	This study	26.8	773	pmagpy-3.2.1	PW4-7	Botswana	l	56.7	PW4-7b	12.1	81.20		u	Botswana 2012	PW4-7b:LP-DIR-T	0	Ranku Hill Sill	12	323	LP-DIR-T:DE-BFL:DA-DIR-GEO
K	This study	26.8	773	pmagpy-3.2.1	PW4-7	Botswana	l	53	PW4-7b	12.1	76.40		u	Botswana 2012	PW4-7b:LP-DIR-T	100	Ranku Hill Sill	12	323	LP-DIR-T:DE-BFL:DA-DIR-TILT
K	This study	27.7	723	pmagpy-3.2.1	PW40-1	Botswana	l	-27.5	PW40-1b	6.1	107.90		u	Botswana 2012	PW40-1b:LP-DIR-T	-1	Sepitswane Sill	8	423	LP-DIR-T:DE-BFL:DA-DIR
K	This study	27.7	723	pmagpy-3.2.1	PW40-1	Botswana	l	-21.6	PW40-1b	6.1	227.10		u	Botswana 2012	PW40-1b:LP-DIR-T	0	Sepitswane Sill	8	423	LP-DIR-T:DE-BFL:DA-DIR-GEO
K	This study	27.7	723	pmagpy-3.2.1	PW40-1	Botswana	l	-32	PW40-1b	6.1	224.00		u	Botswana 2012	PW40-1b:LP-DIR-T	100	Sepitswane Sill	8	423	LP-DIR-T:DE-BFL:DA-DIR-TILT
K	This study	17.3	573	pmagpy-3.2.1	PW40-2	Botswana	l	-11.9	PW40-2b	1.3	262.60		u	Botswana 2012	PW40-2b:LP-DIR-T	-1	Sepitswane Sill	5	373	LP-DIR-T:DE-BFL:DA-DIR
K	This study	17.3	573	pmagpy-3.2.1	PW40-2	Botswana	l	-9.1	PW40-2b	1.3	227.70		u	Botswana 2012	PW40-2b:LP-DIR-T	0	Sepitswane Sill	5	373	LP-DIR-T:DE-BFL:DA-DIR-GEO
K	This study	17.3	573	pmagpy-3.2.1	PW40-2	Botswana	l	-19.6	PW40-2b	1.3	226.20		u	Botswana 2012	PW40-2b:LP-DIR-T	100	Sepitswane Sill	5	373	LP-DIR-T:DE-BFL:DA-DIR-TILT
K	This study	68.6	673	pmagpy-3.2.1	PW40-3	Botswana	l	44.4	PW40-3b	5	232.50		u	Botswana 2012	PW40-3b:LP-DIR-T	-1	Sepitswane Sill	6	423	LP-DIR-T:DE-BFL:DA-DIR
K	This study	68.6	673	pmagpy-3.2.1	PW40-3	Botswana	l	52.8	PW40-3b	5	243.10		u	Botswana 2012	PW40-3b:LP-DIR-T	0	Sepitswane Sill	6	423	LP-DIR-T:DE-BFL:DA-DIR-GEO
K	This study	68.6	673	pmagpy-3.2.1	PW40-3	Botswana	l	41	PW40-3b	5	245.70		u	Botswana 2012	PW40-3b:LP-DIR-T	100	Sepitswane Sill	6	423	LP-DIR-T:DE-BFL:DA-DIR-TILT
K	This study	112.4	673	pmagpy-3.2.1	PW40-4	Botswana	l	57.2	PW40-4b	8.3	125.00		u	Botswana 2012	PW40-4b:LP-DIR-T	-1	Sepitswane Sill	7	373	LP-DIR-T:DE-BFL:DA-DIR
K	This study	112.4	673	pmagpy-3.2.1	PW40-4	Botswana	l	63.3	PW40-4b	8.3	258.30		u	Botswana 2012	PW40-4b:LP-DIR-T	0	Sepitswane Sill	7	373	LP-DIR-T:DE-BFL:DA-DIR-GEO
K	This study	112.4	673	pmagpy-3.2.1	PW40-4	Botswana	l	51.3	PW40-4b	8.3	257.70		u	Botswana 2012	PW40-4b:LP-DIR-T	100	Sepitswane Sill	7	373	LP-DIR-T:DE-BFL:DA-DIR-TILT
K	This study	9.2	623	pmagpy-3.0.2	PW5-1	Botswana	l	-16.3	PW5-1b	2.5	103.80		u	Botswana 2012	PW5-1b:LP-DIR-T	-1	Rasemong North Intrusion	7	323	LP-DIR-T:DE-BFL:DA-DIR
K	This study	9.2	623	pmagpy-3.0.2	PW5-1	Botswana	l	-10.7	PW5-1b	2.5	19.20		u	Botswana 2012	PW5-1b:LP-DIR-T	0	Rasemong North Intrusion	7	323	LP-DIR-T:DE-BFL:DA-DIR-GEO
K	This study	9.2	623	pmagpy-3.0.2	PW5-1	Botswana	l	-10.7	PW5-1b	2.5	19.20		u	Botswana 2012	PW5-1b:LP-DIR-T	100	Rasemong North Intrusion	7	323	LP-DIR-T:DE-BFL:DA-DIR-TILT
K	This study	5.6	623	pmagpy-3.0.2	PW5-2	Botswana	l	-16.4	PW5-2b	2.1	99.80		u	Botswana 2012	PW5-2b:LP-DIR-T	-1	Rasemong North Intrusion	7	323	LP-DIR-T:DE-BFL:DA-DIR
K	This study	5.6	623	pmagpy-3.0.2	PW5-2	Botswana	l	-11.3	PW5-2b	2.1	24.80		u	Botswana 2012	PW5-2b:LP-DIR-T	0	Rasemong North Intrusion	7	323	LP-DIR-T:DE-BFL:DA-DIR-GEO
K	This study	5.6	623	pmagpy-3.0.2	PW5-2	Botswana	l	-11.3	PW5-2b	2.1	24.80		u	Botswana 2012	PW5-2b:LP-DIR-T	100	Rasemong North Intrusion	7	323	LP-DIR-T:DE-BFL:DA-DIR-TILT
K	This study	6	623	pmagpy-3.0.2	PW5-4	Botswana	l	-20.7	PW5-4b	2.2	117.10		u	Botswana 2012	PW5-4b:LP-DIR-T	-1	Rasemong North Intrusion	7	323	LP-DIR-T:DE-BFL:DA-DIR
K	This study	6	623	pmagpy-3.0.2	PW5-4	Botswana	l	-10.2	PW5-4b	2.2	21.80		u	Botswana 2012	PW5-4b:LP-DIR-T	0	Rasemong North Intrusion	7	323	LP-DIR-T:DE-BFL:DA-DIR-GEO
K	This study	6	623	pmagpy-3.0.2	PW5-4	Botswana	l	-10.2	PW5-4b	2.2	21.80		u	Botswana 2012	PW5-4b:LP-DIR-T	100	Rasemong North Intrusion	7	323	LP-DIR-T:DE-BFL:DA-DIR-TILT
K	This study	31.4	623	pmagpy-3.0.2	PW5-6	Botswana	l	-12.5	PW5-6b	1.4	277.70		u	Botswana 2012	PW5-6b:LP-DIR-T	-1	Rasemong North Intrusion	5	423	LP-DIR-T:DE-BFL:DA-DIR
K	This study	31.4	623	pmagpy-3.0.2	PW5-6	Botswana	l	-13.4	PW5-6b	1.4	12.50		u	Botswana 2012	PW5-6b:LP-DIR-T	0	Rasemong North Intrusion	5	423	LP-DIR-T:DE-BFL:DA-DIR-GEO
